pair_id,platform,method,mi,ef1,chamfer,time_s,ok,reason
YU2G0035,D,MI,0.5863598208362335,0.7319283002526774,6.851217844966333,0.04829460000019026,1,ok
YU2G0035,D,LoFTR,0.5818369987534131,0.726675474169976,6.358856331492019,0.09248160000061034,1,ok
YU2G0035,D,ECC+MI,0.5740857529872748,0.7192205535388002,7.102685486107256,0.5842900000016016,1,ecc_then_mi
YU2G0087,D,ECC,0.5225590950939402,0.4803613106481402,9.846070332562904,0.4157223000001977,1,ok
YU2G0087,D,MI,0.5422820657052657,0.5021042401988663,9.360589676952447,0.07202030000007653,1,ok
YU2G0087,D,LoFTR,0.5502801806551534,0.5055381862373959,9.221116409884925,0.10138569999980973,1,ok
YU2G0087,D,ECC+MI,0.5428348962718534,0.5064993396088324,9.323136908933053,0.5386301999997158,1,ecc_then_mi
YU2G0312,D,ECC,0.1245046249255693,0.09480747935751027,50.092068682415814,0.6523096999999325,1,ok
YU2G0312,D,MI,0.1369683411772532,0.10032390148505775,51.1804215570593,0.06511489999957121,1,ok
YU2G0312,D,LoFTR,0.14212141898807834,0.0999856548558313,52.136710132302596,0.15888150000046153,1,ok
YU2G0312,D,ECC+MI,0.13282857998321934,0.1039191084212857,48.965362513041164,0.735119099998883,1,ecc_then_mi
YU2G0373,D,ECC,0.22490122874650323,0.4481135829770937,13.14576476978546,3.489271500000541,1,ok
YU2G0373,D,MI,0.2839018089913584,0.5064775829752824,13.319745702525848,0.05254810000042198,1,ok
YU2G0373,D,LoFTR,0.26664721954873843,0.49180656722117555,14.20965735494021,0.23962759999903938,1,ok
YU2G0373,D,ECC+MI,0.23795180644411112,0.4570476180716279,13.985556174639989,3.6218088000014177,1,ecc_then_mi
YU2G0378,D,ECC,0.1857594473178915,0.3262549176243279,19.4428140886975,6.364886800000022,1,ok
YU2G0378,D,MI,0.26712030090838923,0.4255489980020706,15.974280968448623,0.06486130000030244,1,ok
YU2G0378,D,LoFTR,0.2647957042769926,0.4299340100364595,15.670751201984027,0.34388209999997343,1,ok
YU2G0378,D,ECC+MI,0.19427153442034217,0.3422078848322165,19.39999047964324,6.524417999999969,1,ecc_then_mi
YU2G0388,D,ECC,0.34417315420695244,0.20829699327996276,33.85867914056293,4.874969699999383,0,out_of_bounds
YU2G0388,D,MI,0.3469854197679306,0.21293619130020075,34.96220772302459,0.0685974999996688,1,ok
YU2G0388,D,LoFTR,0.32246285278957,0.2517972660792702,20.967920941516567,0.4391004000008252,1,ok
YU2G0388,D,ECC+MI,0.3469854197679306,0.21293619130020075,34.96220772302459,4.9436156999991,1,mi_fallback
YU2G0422,D,ECC,0.21411657591277733,0.28621853015775184,23.77818301123959,1.3451122000005853,1,ok
YU2G0422,D,MI,0.2882515331493742,0.3338596239414382,21.762573765031725,0.05854349999935948,1,ok
YU2G0422,D,LoFTR,0.13872413739515044,0.2510499243694195,26.211332533334286,0.09630489999926795,1,ok
YU2G0422,D,ECC+MI,0.2581949141846956,0.30982190050798636,20.955117796557843,1.5074733000001288,1,ecc_then_mi
