pair_id,platform,method,error_px
YU2G0312,D,ECC,3.6289374828338623
YU2G0312,D,ECC,73.77738952636719
YU2G0312,D,ECC,159.32760620117188
YU2G0312,D,ECC,2.250131607055664
YU2G0312,D,ECC,4.520005226135254
YU2G0312,D,ECC,2.302034854888916
YU2G0312,D,ECC,1.7614388465881348
YU2G0312,D,MI,3.0863609313964844
YU2G0312,D,MI,1.9408506155014038
YU2G0312,D,MI,3.000511646270752
YU2G0312,D,MI,3.235377311706543
YU2G0312,D,MI,70.6099853515625
YU2G0312,D,MI,155.801513671875
YU2G0312,D,MI,3.0367965698242188
YU2G0312,D,MI,3.2976293563842773
YU2G0312,D,MI,1.0682684183120728
YU2G0312,D,MI,1.5860390663146973
YU2G0312,D,LoFTR,0.8363320231437683
YU2G0312,D,LoFTR,0.8472838401794434
YU2G0312,D,LoFTR,1.51793372631073
YU2G0312,D,LoFTR,1.386753797531128
YU2G0312,D,LoFTR,67.42308044433594
YU2G0312,D,LoFTR,151.17373657226562
YU2G0312,D,LoFTR,0.7557963132858276
YU2G0312,D,LoFTR,0.8771951794624329
YU2G0312,D,LoFTR,0.5250833630561829
YU2G0312,D,LoFTR,0.15193742513656616
YU2G0312,D,ECC+MI,3.9930338859558105
YU2G0312,D,ECC+MI,7.314817428588867
YU2G0312,D,ECC+MI,7.355080604553223
YU2G0312,D,ECC+MI,9.860358238220215
YU2G0312,D,ECC+MI,80.40889739990234
YU2G0312,D,ECC+MI,165.91110229492188
YU2G0312,D,ECC+MI,8.794108390808105
YU2G0312,D,ECC+MI,4.479449272155762
YU2G0312,D,ECC+MI,6.184684753417969
YU2G0312,D,ECC+MI,6.504028797149658
YU2G0373,D,ECC,28.14461898803711
YU2G0373,D,ECC,19.86473274230957
YU2G0373,D,ECC,42.83363723754883
YU2G0373,D,ECC,26.088829040527344
YU2G0373,D,ECC,31.215009689331055
YU2G0373,D,ECC,27.216657638549805
YU2G0373,D,ECC,24.364181518554688
YU2G0373,D,ECC,20.444866180419922
YU2G0373,D,ECC,15.016204833984375
YU2G0373,D,ECC,48.72636795043945
YU2G0373,D,MI,0.2790628969669342
YU2G0373,D,MI,2.1282906532287598
YU2G0373,D,MI,1.6517333984375
YU2G0373,D,MI,0.8056066036224365
YU2G0373,D,MI,1.2008777856826782
YU2G0373,D,MI,0.37983760237693787
YU2G0373,D,MI,3.801673650741577
YU2G0373,D,MI,1.700792670249939
YU2G0373,D,MI,9.057107925415039
YU2G0373,D,MI,3.217491626739502
YU2G0373,D,LoFTR,0.9009281992912292
YU2G0373,D,LoFTR,0.5712108016014099
YU2G0373,D,LoFTR,2.3142075538635254
YU2G0373,D,LoFTR,1.4192309379577637
YU2G0373,D,LoFTR,0.4134668707847595
YU2G0373,D,LoFTR,1.168305516242981
YU2G0373,D,LoFTR,0.5129578709602356
YU2G0373,D,LoFTR,0.894041895866394
YU2G0373,D,LoFTR,4.037631034851074
YU2G0373,D,LoFTR,5.737826824188232
YU2G0373,D,ECC+MI,22.77018928527832
YU2G0373,D,ECC+MI,14.03597354888916
YU2G0373,D,ECC+MI,37.61369705200195
YU2G0373,D,ECC+MI,20.677827835083008
YU2G0373,D,ECC+MI,25.941429138183594
YU2G0373,D,ECC+MI,21.865468978881836
YU2G0373,D,ECC+MI,18.729969024658203
YU2G0373,D,ECC+MI,14.70278549194336
YU2G0373,D,ECC+MI,9.853922843933105
YU2G0373,D,ECC+MI,43.3397216796875
YU2G0378,D,ECC,78.26836395263672
YU2G0378,D,ECC,59.48453140258789
YU2G0378,D,ECC,86.7818603515625
YU2G0378,D,ECC,77.28575134277344
YU2G0378,D,ECC,78.99588775634766
YU2G0378,D,ECC,87.1712646484375
YU2G0378,D,ECC,59.50988006591797
YU2G0378,D,ECC,77.6402359008789
YU2G0378,D,ECC,69.34059143066406
YU2G0378,D,ECC,84.72034454345703
YU2G0378,D,MI,8.531270980834961
YU2G0378,D,MI,6.4823408126831055
YU2G0378,D,MI,6.611278057098389
YU2G0378,D,MI,2.2568726539611816
YU2G0378,D,MI,8.39271354675293
YU2G0378,D,MI,6.385834217071533
YU2G0378,D,MI,6.539240837097168
YU2G0378,D,MI,0.8819525241851807
YU2G0378,D,MI,7.554349422454834
YU2G0378,D,MI,8.096129417419434
YU2G0378,D,LoFTR,0.6817967295646667
YU2G0378,D,LoFTR,0.5529233813285828
YU2G0378,D,LoFTR,1.044106364250183
YU2G0378,D,LoFTR,3.7615973949432373
YU2G0378,D,LoFTR,1.2656570672988892
YU2G0378,D,LoFTR,1.4173637628555298
YU2G0378,D,LoFTR,0.7904170155525208
YU2G0378,D,LoFTR,4.933197498321533
YU2G0378,D,LoFTR,0.6068117618560791
YU2G0378,D,LoFTR,1.0794228315353394
YU2G0378,D,ECC+MI,75.70875549316406
YU2G0378,D,ECC+MI,56.85478973388672
YU2G0378,D,ECC+MI,84.03343963623047
YU2G0378,D,ECC+MI,73.92302703857422
YU2G0378,D,ECC+MI,76.37911987304688
YU2G0378,D,ECC+MI,84.5215835571289
YU2G0378,D,ECC+MI,56.952476501464844
YU2G0378,D,ECC+MI,74.30200958251953
YU2G0378,D,ECC+MI,66.5208969116211
YU2G0378,D,ECC+MI,81.84639739990234
YU2G0388,D,ECC,48.076934814453125
YU2G0388,D,ECC,47.7803955078125
YU2G0388,D,ECC,169.1167449951172
YU2G0388,D,ECC,48.273651123046875
YU2G0388,D,ECC,47.97843551635742
YU2G0388,D,ECC,74.90548706054688
YU2G0388,D,ECC,172.84213256835938
YU2G0388,D,ECC,90.0052261352539
YU2G0388,D,ECC,213.95138549804688
YU2G0388,D,ECC,116.2952880859375
YU2G0388,D,MI,46.12297439575195
YU2G0388,D,MI,45.84239196777344
YU2G0388,D,MI,167.10403442382812
YU2G0388,D,MI,46.31796646118164
YU2G0388,D,MI,46.02338409423828
YU2G0388,D,MI,73.5655746459961
YU2G0388,D,MI,170.38999938964844
YU2G0388,D,MI,87.60347747802734
YU2G0388,D,MI,211.0301971435547
YU2G0388,D,MI,119.16869354248047
YU2G0388,D,LoFTR,1.6342984437942505
YU2G0388,D,LoFTR,1.5406203269958496
YU2G0388,D,LoFTR,81.11517333984375
YU2G0388,D,LoFTR,1.335731863975525
YU2G0388,D,LoFTR,2.0462374687194824
YU2G0388,D,LoFTR,132.00802612304688
YU2G0388,D,LoFTR,1.8571721315383911
YU2G0388,D,LoFTR,121.45935821533203
YU2G0388,D,LoFTR,124.85604858398438
YU2G0388,D,LoFTR,212.32415771484375
YU2G0388,D,ECC+MI,46.12297439575195
YU2G0388,D,ECC+MI,45.84239196777344
YU2G0388,D,ECC+MI,167.10403442382812
YU2G0388,D,ECC+MI,46.31796646118164
YU2G0388,D,ECC+MI,46.02338409423828
YU2G0388,D,ECC+MI,73.5655746459961
YU2G0388,D,ECC+MI,170.38999938964844
YU2G0388,D,ECC+MI,87.60347747802734
YU2G0388,D,ECC+MI,211.0301971435547
YU2G0388,D,ECC+MI,119.16869354248047
YU2G0422,D,ECC,2.9619855880737305
YU2G0422,D,ECC,18.650707244873047
YU2G0422,D,ECC,46.10186004638672
YU2G0422,D,ECC,8.702971458435059
YU2G0422,D,ECC,17.612878799438477
YU2G0422,D,ECC,264.9048767089844
YU2G0422,D,ECC,18.701889038085938
YU2G0422,D,ECC,49.10059356689453
YU2G0422,D,ECC,46.000518798828125
YU2G0422,D,ECC,24.422405242919922
YU2G0422,D,MI,3.2216243743896484
YU2G0422,D,MI,10.967032432556152
YU2G0422,D,MI,34.309547424316406
YU2G0422,D,MI,4.5887370109558105
YU2G0422,D,MI,9.861370086669922
YU2G0422,D,MI,304.889892578125
YU2G0422,D,MI,11.60566234588623
YU2G0422,D,MI,34.91106414794922
YU2G0422,D,MI,31.27927589416504
YU2G0422,D,MI,9.176009178161621
YU2G0422,D,LoFTR,23.89670753479004
YU2G0422,D,LoFTR,38.945228576660156
YU2G0422,D,LoFTR,1.7122865915298462
YU2G0422,D,LoFTR,29.39569664001465
YU2G0422,D,LoFTR,1.0047607421875
YU2G0422,D,LoFTR,228.41941833496094
YU2G0422,D,LoFTR,1.2633605003356934
YU2G0422,D,LoFTR,1.4861663579940796
YU2G0422,D,LoFTR,84.67675018310547
YU2G0422,D,LoFTR,28.8443603515625
YU2G0422,D,ECC+MI,34.85618591308594
YU2G0422,D,ECC+MI,51.60700607299805
YU2G0422,D,ECC+MI,74.34822845458984
YU2G0422,D,ECC+MI,31.770954132080078
YU2G0422,D,ECC+MI,49.022945404052734
YU2G0422,D,ECC+MI,295.0293884277344
YU2G0422,D,ECC+MI,49.74179458618164
YU2G0422,D,ECC+MI,75.25257873535156
YU2G0422,D,ECC+MI,21.88170051574707
YU2G0422,D,ECC+MI,55.067569732666016
